ensembl_id	hgnc_symbol	tissue	value
ENSG00000070047	PHRF1	Liver	discordance_rna_high
ENSG00000070047	PHRF1	Liver	discordance_rna_high
ENSG00000070047	PHRF1	Skin_Unexpo	discordance_rna_high
ENSG00000070047	PHRF1	Skin_Unexpo	discordance_rna_high
ENSG00000070047	PHRF1	Skin_SunExpo	discordance_rna_high
ENSG00000070047	PHRF1	Skin_SunExpo	discordance_rna_high
ENSG00000070061	IKBKAP	Adrenal_Gland	concordance
ENSG00000070061	IKBKAP	Adrenal_Gland	concordance
ENSG00000070061	IKBKAP	Brain_Cerebellum	discordance_rna_high
ENSG00000070061	IKBKAP	Brain_Cerebellum	discordance_rna_high
ENSG00000070061	IKBKAP	Minor_Salivary	discordance_rna_high
ENSG00000070061	IKBKAP	Minor_Salivary	discordance_rna_high
ENSG00000070061	IKBKAP	Ovary	discordance_rna_high
ENSG00000070061	IKBKAP	Ovary	discordance_rna_high
ENSG00000070061	IKBKAP	Pituitary	concordance
ENSG00000070061	IKBKAP	Pituitary	concordance
ENSG00000070061	IKBKAP	Uterus	discordance_rna_high
ENSG00000070061	IKBKAP	Uterus	discordance_rna_high
ENSG00000070081	NUCB2	Pancreas	concordance
ENSG00000070081	NUCB2	Pancreas	concordance
ENSG00000070081	NUCB2	Pituitary	discordance_prt_high
ENSG00000070081	NUCB2	Pituitary	discordance_prt_high
ENSG00000070081	NUCB2	Stomach	discordance_prt_high
ENSG00000070081	NUCB2	Stomach	discordance_prt_high
ENSG00000070087	PFN2	Artery_Aorta	concordance
ENSG00000070087	PFN2	Brain_Cortex	concordance
ENSG00000070182	SPTB	Brain_Cerebellum	discordance_rna_high
ENSG00000070182	SPTB	Brain_Cerebellum	discordance_rna_high
ENSG00000070182	SPTB	Heart_Atrial	discordance_rna_high
ENSG00000070182	SPTB	Heart_Atrial	discordance_rna_high
ENSG00000070182	SPTB	Heart_Ventricle	discordance_rna_high
ENSG00000070182	SPTB	Heart_Ventricle	discordance_rna_high
ENSG00000070182	SPTB	Muscle_Skeletal	discordance_rna_high
ENSG00000070182	SPTB	Muscle_Skeletal	discordance_rna_high
ENSG00000070182	SPTB	Pituitary	discordance_rna_high
ENSG00000070182	SPTB	Pituitary	discordance_rna_high
ENSG00000070190	DAPP1	Esophagus_Mucosa	concordance
ENSG00000070190	DAPP1	Lung	discordance_rna_high
ENSG00000070190	DAPP1	Minor_Salivary	discordance_rna_high
ENSG00000070190	DAPP1	Skin_Unexpo	discordance_rna_high
ENSG00000070190	DAPP1	Skin_SunExpo	discordance_rna_high
ENSG00000070190	DAPP1	Spleen	concordance
ENSG00000070214	SLC44A1	Nerve_Tibial	discordance_prt_high
ENSG00000070366	SMG6	Ovary	discordance_rna_high
ENSG00000070367	EXOC5	Brain_Cortex	discordance_prt_high
ENSG00000070367	EXOC5	Testis	discordance_rna_high
ENSG00000070371	CLTCL1	Adrenal_Gland	discordance_rna_high
ENSG00000070413	DGCR2	Skin_Unexpo	discordance_rna_high
ENSG00000070423	RNF126	Brain_Cortex	discordance_prt_high
ENSG00000070423	RNF126	Skin_Unexpo	discordance_rna_high
ENSG00000070501	POLB	Brain_Cerebellum	concordance
ENSG00000070501	POLB	Testis	discordance_rna_high
ENSG00000070526	ST6GALNAC1	Stomach	discordance_rna_high
ENSG00000070540	WIPI1	Heart_Ventricle	concordance
ENSG00000070610	GBA2	Brain_Cerebellum	discordance_prt_high
ENSG00000070610	GBA2	Brain_Cortex	discordance_prt_high
ENSG00000070669	ASNS	Esophagus_Mucosa	discordance_rna_high
ENSG00000070669	ASNS	Esophagus_Mucosa	discordance_rna_high
ENSG00000070669	ASNS	Esophagus_Mucosa	discordance_rna_high
ENSG00000070669	ASNS	Esophagus_Muscle	discordance_rna_high
ENSG00000070669	ASNS	Esophagus_Muscle	discordance_rna_high
ENSG00000070669	ASNS	Esophagus_Muscle	discordance_rna_high
ENSG00000070669	ASNS	Pancreas	discordance_prt_high
ENSG00000070669	ASNS	Pancreas	discordance_prt_high
ENSG00000070669	ASNS	Pancreas	discordance_prt_high
ENSG00000070669	ASNS	Stomach	concordance
ENSG00000070669	ASNS	Stomach	concordance
ENSG00000070669	ASNS	Stomach	concordance
ENSG00000070718	AP3M2	Brain_Cerebellum	discordance_prt_high
ENSG00000070718	AP3M2	Brain_Cerebellum	discordance_prt_high
ENSG00000070718	AP3M2	Brain_Cortex	concordance
ENSG00000070718	AP3M2	Brain_Cortex	concordance
ENSG00000070718	AP3M2	Pituitary	discordance_prt_high
ENSG00000070718	AP3M2	Pituitary	discordance_prt_high
ENSG00000070756	PABPC1	Liver	discordance_prt_high
ENSG00000070770	CSNK2A2	Brain_Cortex	discordance_prt_high
ENSG00000070770	CSNK2A2	Pancreas	discordance_rna_high
ENSG00000070770	CSNK2A2	Skin_Unexpo	discordance_rna_high
ENSG00000070770	CSNK2A2	Skin_SunExpo	discordance_rna_high
ENSG00000070770	CSNK2A2	Testis	discordance_rna_high
ENSG00000070785	EIF2B3	Pancreas	discordance_prt_high
ENSG00000070785	EIF2B3	Pancreas	discordance_prt_high
ENSG00000070808	CAMK2A	Brain_Cerebellum	discordance_prt_high
ENSG00000070808	CAMK2A	Brain_Cortex	concordance
ENSG00000070814	TCOF1	Esophagus_Mucosa	discordance_rna_high
ENSG00000070814	TCOF1	Esophagus_Muscle	discordance_rna_high
ENSG00000070831	CDC42	Brain_Cortex	discordance_prt_high
ENSG00000070831	CDC42	Brain_Cortex	discordance_prt_high
ENSG00000070961	ATP2B1	Brain_Cerebellum	concordance
ENSG00000070961	ATP2B1	Brain_Cerebellum	concordance
ENSG00000070961	ATP2B1	Brain_Cortex	concordance
ENSG00000070961	ATP2B1	Brain_Cortex	concordance
ENSG00000070961	ATP2B1	Skin_Unexpo	discordance_rna_high
ENSG00000070961	ATP2B1	Skin_Unexpo	discordance_rna_high
ENSG00000071054	MAP4K4	Brain_Cortex	concordance
ENSG00000071054	MAP4K4	Testis	discordance_prt_high
ENSG00000071082	RPL31	Liver	discordance_prt_high
ENSG00000071082	RPL31	Ovary	discordance_rna_high
ENSG00000071082	RPL31	Pancreas	discordance_prt_high
ENSG00000071082	RPL31	Pituitary	discordance_prt_high
ENSG00000071082	RPL31	Stomach	discordance_prt_high
ENSG00000071203	MS4A12	Colon_Transverse	concordance
ENSG00000071203	MS4A12	Colon_Transverse	concordance
ENSG00000071242	RPS6KA2	Brain_Cortex	discordance_prt_high
ENSG00000071242	RPS6KA2	Colon_Sigmoid	discordance_prt_high
ENSG00000071242	RPS6KA2	GE_junction	discordance_prt_high
ENSG00000071242	RPS6KA2	Heart_Ventricle	discordance_rna_high
ENSG00000071242	RPS6KA2	Pituitary	discordance_prt_high
ENSG00000071242	RPS6KA2	Prostate	discordance_prt_high
ENSG00000071246	VASH1	GE_junction	discordance_prt_high
ENSG00000071282	LMCD1	Artery_Aorta	concordance
ENSG00000071282	LMCD1	Artery_Tibial	concordance
ENSG00000071282	LMCD1	Muscle_Skeletal	discordance_prt_high
ENSG00000071462	WBSCR22	Heart_Atrial	discordance_rna_high
ENSG00000071462	WBSCR22	Heart_Ventricle	discordance_rna_high
ENSG00000071462	WBSCR22	Testis	concordance
ENSG00000071537	SEL1L	Pancreas	concordance
ENSG00000071539	TRIP13	Esophagus_Mucosa	discordance_rna_high
ENSG00000071539	TRIP13	Testis	concordance
ENSG00000071553	ATP6AP1	Brain_Cerebellum	concordance
ENSG00000071553	ATP6AP1	Brain_Cortex	concordance
ENSG00000071553	ATP6AP1	Pituitary	concordance
ENSG00000071889	FAM3A	Muscle_Skeletal	discordance_prt_high
ENSG00000071994	PDCD2	Pancreas	discordance_rna_high
ENSG00000072042	RDH11	Minor_Salivary	discordance_rna_high
ENSG00000072042	RDH11	Prostate	concordance
ENSG00000072062	PRKACA	Adrenal_Gland	discordance_rna_high
ENSG00000072062	PRKACA	Heart_Atrial	concordance
ENSG00000072062	PRKACA	Heart_Ventricle	concordance
ENSG00000072062	PRKACA	Muscle_Skeletal	concordance
ENSG00000072071	LPHN1	Brain_Cortex	concordance
ENSG00000072071	LPHN1	Brain_Cortex	concordance
ENSG00000072080	SPP2	Artery_Aorta	discordance_prt_high
ENSG00000072080	SPP2	Artery_Coronary	discordance_prt_high
ENSG00000072080	SPP2	Artery_Tibial	discordance_prt_high
ENSG00000072080	SPP2	Liver	discordance_rna_high
ENSG00000072110	ACTN1	Artery_Aorta	concordance
ENSG00000072110	ACTN1	Artery_Tibial	discordance_prt_high
ENSG00000072110	ACTN1	Colon_Sigmoid	discordance_prt_high
ENSG00000072110	ACTN1	GE_junction	discordance_prt_high
ENSG00000072110	ACTN1	Esophagus_Muscle	concordance
ENSG00000072110	ACTN1	Prostate	discordance_prt_high
ENSG00000072135	PTPN18	Artery_Aorta	discordance_prt_high
ENSG00000072135	PTPN18	Spleen	discordance_prt_high
ENSG00000072163	LIMS2	Artery_Aorta	discordance_prt_high
ENSG00000072163	LIMS2	Artery_Coronary	discordance_prt_high
ENSG00000072163	LIMS2	Artery_Tibial	discordance_prt_high
ENSG00000072163	LIMS2	Colon_Sigmoid	discordance_prt_high
ENSG00000072163	LIMS2	GE_junction	discordance_prt_high
ENSG00000072163	LIMS2	Esophagus_Muscle	discordance_prt_high
ENSG00000072201	LNX1	Thyroid	discordance_prt_high
ENSG00000072201	LNX1	Thyroid	discordance_prt_high
ENSG00000072210	ALDH3A2	Adrenal_Gland	concordance
ENSG00000072210	ALDH3A2	Liver	concordance
ENSG00000072210	ALDH3A2	Skin_Unexpo	discordance_rna_high
ENSG00000072210	ALDH3A2	Skin_SunExpo	discordance_rna_high
ENSG00000072274	TFRC	Adrenal_Gland	discordance_prt_high
ENSG00000072274	TFRC	Adrenal_Gland	discordance_prt_high
ENSG00000072364	AFF4	Esophagus_Mucosa	discordance_rna_high
ENSG00000072364	AFF4	Esophagus_Mucosa	discordance_rna_high
ENSG00000072401	UBE2D1	Heart_Atrial	discordance_rna_high
ENSG00000072401	UBE2D1	Muscle_Skeletal	concordance
ENSG00000072415	MPP5	Esophagus_Mucosa	discordance_rna_high
ENSG00000072415	MPP5	Esophagus_Mucosa	discordance_rna_high
ENSG00000072415	MPP5	Esophagus_Mucosa	discordance_rna_high
ENSG00000072415	MPP5	Muscle_Skeletal	discordance_rna_high
ENSG00000072415	MPP5	Muscle_Skeletal	discordance_rna_high
ENSG00000072415	MPP5	Muscle_Skeletal	discordance_rna_high
ENSG00000072506	HSD17B10	Heart_Atrial	discordance_prt_high
ENSG00000072506	HSD17B10	Heart_Ventricle	discordance_prt_high
ENSG00000072506	HSD17B10	Liver	concordance
ENSG00000072518	MARK2	Brain_Cortex	discordance_prt_high
ENSG00000072518	MARK2	Skin_Unexpo	discordance_rna_high
ENSG00000072736	NFATC3	Testis	discordance_rna_high
ENSG00000072756	TRNT1	Brain_Cortex	discordance_prt_high
ENSG00000072756	TRNT1	Brain_Cortex	discordance_prt_high
ENSG00000072756	TRNT1	Pituitary	discordance_prt_high
ENSG00000072756	TRNT1	Pituitary	discordance_prt_high
ENSG00000072778	ACADVL	Adrenal_Gland	discordance_prt_high
ENSG00000072778	ACADVL	Heart_Atrial	discordance_prt_high
ENSG00000072778	ACADVL	Heart_Ventricle	discordance_prt_high
ENSG00000072778	ACADVL	Muscle_Skeletal	discordance_prt_high
ENSG00000072786	STK10	Brain_Cerebellum	discordance_rna_high
ENSG00000072786	STK10	Lung	concordance
ENSG00000072786	STK10	Nerve_Tibial	concordance
ENSG00000072786	STK10	Skin_Unexpo	discordance_rna_high
ENSG00000072786	STK10	Spleen	concordance
ENSG00000072786	STK10	Testis	discordance_prt_high
ENSG00000072803	FBXW11	Brain_Cerebellum	discordance_rna_high
ENSG00000072818	ACAP1	Lung	discordance_rna_high
ENSG00000072818	ACAP1	Small_Intestine	concordance
ENSG00000072818	ACAP1	Spleen	concordance
ENSG00000072832	CRMP1	Brain_Cerebellum	concordance
ENSG00000072832	CRMP1	Brain_Cortex	concordance
ENSG00000072832	CRMP1	Pituitary	concordance
ENSG00000072849	DERL2	Pancreas	concordance
ENSG00000072952	MRVI1	Artery_Aorta	concordance
ENSG00000072952	MRVI1	Artery_Coronary	concordance
ENSG00000072952	MRVI1	Artery_Tibial	concordance
ENSG00000072952	MRVI1	Colon_Sigmoid	discordance_prt_high
ENSG00000072952	MRVI1	GE_junction	discordance_prt_high
ENSG00000072952	MRVI1	Esophagus_Muscle	discordance_prt_high
ENSG00000072952	MRVI1	Prostate	discordance_prt_high
ENSG00000072954	TMEM38A	Muscle_Skeletal	concordance
ENSG00000072958	AP1M1	Brain_Cortex	discordance_prt_high
ENSG00000073008	PVR	Esophagus_Muscle	discordance_rna_high
ENSG00000073050	XRCC1	Pituitary	discordance_rna_high
ENSG00000073060	SCARB1	Adrenal_Gland	concordance
ENSG00000073060	SCARB1	Breast	discordance_rna_high
ENSG00000073060	SCARB1	Liver	concordance
ENSG00000073060	SCARB1	Ovary	discordance_rna_high
ENSG00000073169	SELO	Liver	discordance_rna_high
ENSG00000073282	TP63	Breast	discordance_rna_high
ENSG00000073282	TP63	Esophagus_Mucosa	concordance
ENSG00000073282	TP63	Minor_Salivary	concordance
ENSG00000073282	TP63	Muscle_Skeletal	concordance
ENSG00000073282	TP63	Prostate	concordance
ENSG00000073282	TP63	Skin_Unexpo	concordance
ENSG00000073282	TP63	Skin_SunExpo	concordance
ENSG00000073282	TP63	Vagina	concordance
ENSG00000073350	LLGL2	Colon_Transverse	discordance_prt_high
ENSG00000073350	LLGL2	Colon_Transverse	discordance_prt_high
ENSG00000073536	NLE1	Pancreas	discordance_rna_high
ENSG00000073578	SDHA	Brain_Cortex	discordance_prt_high
ENSG00000073578	SDHA	Heart_Atrial	discordance_prt_high
ENSG00000073578	SDHA	Heart_Ventricle	concordance
ENSG00000073578	SDHA	Liver	discordance_prt_high
ENSG00000073578	SDHA	Muscle_Skeletal	discordance_prt_high
ENSG00000073605	GSDMB	Colon_Transverse	discordance_prt_high
ENSG00000073605	GSDMB	Colon_Transverse	discordance_prt_high
ENSG00000073605	GSDMB	Small_Intestine	discordance_prt_high
ENSG00000073605	GSDMB	Small_Intestine	discordance_prt_high
ENSG00000073614	KDM5A	Ovary	discordance_prt_high
ENSG00000073614	KDM5A	Testis	discordance_rna_high
ENSG00000073614	KDM5A	Uterus	discordance_prt_high
ENSG00000073670	ADAM11	Brain_Cerebellum	concordance
ENSG00000073670	ADAM11	Brain_Cortex	concordance
ENSG00000073670	ADAM11	Heart_Atrial	discordance_rna_high
ENSG00000073711	PPP2R3A	Heart_Ventricle	concordance
ENSG00000073711	PPP2R3A	Heart_Ventricle	concordance
ENSG00000073711	PPP2R3A	Muscle_Skeletal	concordance
ENSG00000073711	PPP2R3A	Muscle_Skeletal	concordance
ENSG00000073712	FERMT2	Colon_Sigmoid	discordance_prt_high
ENSG00000073712	FERMT2	Colon_Sigmoid	discordance_prt_high
ENSG00000073734	ABCB11	Liver	concordance
ENSG00000073734	ABCB11	Liver	concordance
ENSG00000073737	DHRS9	Colon_Transverse	discordance_prt_high
ENSG00000073737	DHRS9	Colon_Transverse	discordance_prt_high
ENSG00000073754	CD5L	Liver	discordance_rna_high
ENSG00000073754	CD5L	Spleen	discordance_rna_high
ENSG00000073849	ST6GAL1	Liver	concordance
ENSG00000073849	ST6GAL1	Liver	concordance
ENSG00000073849	ST6GAL1	Liver	concordance
ENSG00000073849	ST6GAL1	Liver	concordance
ENSG00000073849	ST6GAL1	Prostate	discordance_prt_high
ENSG00000073849	ST6GAL1	Prostate	discordance_prt_high
ENSG00000073849	ST6GAL1	Prostate	discordance_prt_high
ENSG00000073849	ST6GAL1	Prostate	discordance_prt_high
ENSG00000073910	FRY	Artery_Aorta	discordance_rna_high
ENSG00000073910	FRY	Brain_Cerebellum	discordance_prt_high
ENSG00000073921	PICALM	Artery_Aorta	concordance
ENSG00000073969	NSF	Brain_Cerebellum	concordance
ENSG00000073969	NSF	Brain_Cortex	concordance
ENSG00000073969	NSF	Pancreas	discordance_prt_high
ENSG00000073969	NSF	Pituitary	concordance
ENSG00000073969	NSF	Testis	discordance_prt_high
ENSG00000074054	CLASP1	Brain_Cerebellum	discordance_rna_high
ENSG00000074054	CLASP1	Brain_Cerebellum	discordance_rna_high
ENSG00000074054	CLASP1	Brain_Cortex	concordance
ENSG00000074054	CLASP1	Brain_Cortex	concordance
ENSG00000074054	CLASP1	Heart_Ventricle	discordance_rna_high
ENSG00000074054	CLASP1	Heart_Ventricle	discordance_rna_high
ENSG00000074054	CLASP1	Muscle_Skeletal	discordance_rna_high
ENSG00000074054	CLASP1	Muscle_Skeletal	discordance_rna_high
ENSG00000074071	MRPS34	Heart_Ventricle	discordance_prt_high
ENSG00000074181	NOTCH3	Artery_Aorta	discordance_prt_high
ENSG00000074201	CLNS1A	Adrenal_Gland	discordance_rna_high
ENSG00000074201	CLNS1A	Esophagus_Mucosa	discordance_rna_high
ENSG00000074201	CLNS1A	Liver	discordance_rna_high
ENSG00000074201	CLNS1A	Minor_Salivary	discordance_prt_high
ENSG00000074201	CLNS1A	Muscle_Skeletal	discordance_prt_high
ENSG00000074201	CLNS1A	Ovary	discordance_rna_high
ENSG00000074201	CLNS1A	Pancreas	discordance_rna_high
ENSG00000074266	EED	Liver	discordance_prt_high
ENSG00000074276	CDHR2	Brain_Cortex	discordance_rna_high
ENSG00000074276	CDHR2	Brain_Cortex	discordance_rna_high
ENSG00000074276	CDHR2	Colon_Transverse	discordance_rna_high
ENSG00000074276	CDHR2	Colon_Transverse	discordance_rna_high
ENSG00000074276	CDHR2	Liver	discordance_rna_high
ENSG00000074276	CDHR2	Liver	discordance_rna_high
ENSG00000074276	CDHR2	Small_Intestine	concordance
ENSG00000074276	CDHR2	Small_Intestine	concordance
ENSG00000074276	CDHR2	Testis	discordance_rna_high
ENSG00000074276	CDHR2	Testis	discordance_rna_high
ENSG00000074317	SNCB	Brain_Cerebellum	concordance
ENSG00000074317	SNCB	Brain_Cerebellum	concordance
ENSG00000074317	SNCB	Brain_Cortex	concordance
ENSG00000074317	SNCB	Brain_Cortex	concordance
ENSG00000074370	ATP2A3	Brain_Cerebellum	discordance_prt_high
ENSG00000074410	CA12	Colon_Transverse	discordance_prt_high
ENSG00000074527	NTN4	Artery_Tibial	discordance_prt_high
ENSG00000074582	BCS1L	Heart_Atrial	discordance_prt_high
ENSG00000074582	BCS1L	Heart_Atrial	discordance_prt_high
ENSG00000074582	BCS1L	Heart_Ventricle	discordance_prt_high
ENSG00000074582	BCS1L	Heart_Ventricle	discordance_prt_high
ENSG00000074603	DPP8	Heart_Atrial	discordance_rna_high
ENSG00000074603	DPP8	Heart_Atrial	discordance_rna_high
ENSG00000074603	DPP8	Heart_Ventricle	discordance_rna_high
ENSG00000074603	DPP8	Heart_Ventricle	discordance_rna_high
ENSG00000074603	DPP8	Muscle_Skeletal	discordance_rna_high
ENSG00000074603	DPP8	Muscle_Skeletal	discordance_rna_high
ENSG00000074660	SCARF1	Spleen	discordance_rna_high
ENSG00000074660	SCARF1	Thyroid	discordance_rna_high
ENSG00000074695	LMAN1	Liver	discordance_prt_high
ENSG00000074695	LMAN1	Pancreas	discordance_prt_high
ENSG00000074695	LMAN1	Stomach	discordance_prt_high
ENSG00000074706	IPCEF1	Brain_Cerebellum	concordance
ENSG00000074706	IPCEF1	Brain_Cerebellum	concordance
ENSG00000074706	IPCEF1	Brain_Cortex	concordance
ENSG00000074706	IPCEF1	Brain_Cortex	concordance
ENSG00000074706	IPCEF1	Breast	discordance_prt_high
ENSG00000074706	IPCEF1	Breast	discordance_prt_high
ENSG00000074706	IPCEF1	Muscle_Skeletal	discordance_prt_high
ENSG00000074706	IPCEF1	Muscle_Skeletal	discordance_prt_high
ENSG00000074706	IPCEF1	Ovary	discordance_prt_high
ENSG00000074706	IPCEF1	Ovary	discordance_prt_high
ENSG00000074706	IPCEF1	Spleen	concordance
ENSG00000074706	IPCEF1	Spleen	concordance
ENSG00000074706	IPCEF1	Thyroid	concordance
ENSG00000074706	IPCEF1	Thyroid	concordance
ENSG00000074706	IPCEF1	Vagina	discordance_prt_high
ENSG00000074706	IPCEF1	Vagina	discordance_prt_high
ENSG00000074755	ZZEF1	Brain_Cortex	discordance_prt_high
ENSG00000074755	ZZEF1	Small_Intestine	discordance_prt_high
ENSG00000074800	ENO1	Esophagus_Mucosa	discordance_rna_high
ENSG00000074800	ENO1	Esophagus_Mucosa	discordance_rna_high
ENSG00000074800	ENO1	Esophagus_Muscle	discordance_rna_high
ENSG00000074800	ENO1	Esophagus_Muscle	discordance_rna_high
ENSG00000074855	ANO8	Brain_Cerebellum	concordance
ENSG00000074855	ANO8	Brain_Cortex	discordance_prt_high
ENSG00000074855	ANO8	Nerve_Tibial	discordance_prt_high
ENSG00000074966	TXK	Heart_Ventricle	discordance_prt_high
ENSG00000075043	KCNQ2	Brain_Cortex	discordance_rna_high
ENSG00000075142	SRI	Brain_Cortex	concordance
ENSG00000075142	SRI	Colon_Transverse	discordance_rna_high
ENSG00000075142	SRI	Pituitary	discordance_prt_high
ENSG00000075151	EIF4G3	Brain_Cortex	discordance_prt_high
ENSG00000075151	EIF4G3	Brain_Cortex	discordance_prt_high
ENSG00000075151	EIF4G3	Brain_Cortex	discordance_prt_high
ENSG00000075151	EIF4G3	Brain_Cortex	discordance_prt_high
ENSG00000075151	EIF4G3	Brain_Cortex	discordance_prt_high
ENSG00000075151	EIF4G3	Testis	concordance
ENSG00000075151	EIF4G3	Testis	concordance
ENSG00000075151	EIF4G3	Testis	concordance
ENSG00000075151	EIF4G3	Testis	concordance
ENSG00000075151	EIF4G3	Testis	concordance
ENSG00000075234	TTC38	Liver	concordance
ENSG00000075239	ACAT1	Adrenal_Gland	discordance_prt_high
ENSG00000075239	ACAT1	Heart_Atrial	discordance_prt_high
ENSG00000075239	ACAT1	Heart_Ventricle	concordance
ENSG00000075239	ACAT1	Liver	concordance
ENSG00000075239	ACAT1	Muscle_Skeletal	discordance_prt_high
ENSG00000075239	ACAT1	Pancreas	discordance_prt_high
ENSG00000075239	ACAT1	Stomach	discordance_prt_high
ENSG00000075240	GRAMD4	Adrenal_Gland	discordance_rna_high
ENSG00000075240	GRAMD4	Adrenal_Gland	discordance_rna_high
ENSG00000075303	SLC25A40	Heart_Ventricle	discordance_rna_high
ENSG00000075303	SLC25A40	Heart_Ventricle	discordance_rna_high
ENSG00000075303	SLC25A40	Heart_Ventricle	discordance_rna_high
ENSG00000075336	TIMM21	Heart_Atrial	concordance
ENSG00000075336	TIMM21	Heart_Ventricle	concordance
ENSG00000075336	TIMM21	Muscle_Skeletal	discordance_prt_high
ENSG00000075340	ADD2	Brain_Cerebellum	concordance
ENSG00000075340	ADD2	Brain_Cerebellum	concordance
ENSG00000075340	ADD2	Brain_Cerebellum	concordance
ENSG00000075340	ADD2	Brain_Cortex	concordance
ENSG00000075340	ADD2	Brain_Cortex	concordance
ENSG00000075340	ADD2	Brain_Cortex	concordance
ENSG00000075391	RASAL2	Brain_Cortex	discordance_prt_high
ENSG00000075413	MARK3	Brain_Cerebellum	discordance_prt_high
ENSG00000075413	MARK3	Brain_Cortex	discordance_prt_high
ENSG00000075415	SLC25A3	Brain_Cerebellum	discordance_prt_high
ENSG00000075415	SLC25A3	Brain_Cerebellum	discordance_prt_high
ENSG00000075415	SLC25A3	Brain_Cortex	discordance_prt_high
ENSG00000075415	SLC25A3	Brain_Cortex	discordance_prt_high
ENSG00000075415	SLC25A3	Heart_Atrial	concordance
ENSG00000075415	SLC25A3	Heart_Atrial	concordance
ENSG00000075415	SLC25A3	Heart_Ventricle	concordance
ENSG00000075415	SLC25A3	Heart_Ventricle	concordance
ENSG00000075415	SLC25A3	Muscle_Skeletal	discordance_prt_high
ENSG00000075415	SLC25A3	Muscle_Skeletal	discordance_prt_high
ENSG00000075539	FRYL	Artery_Aorta	discordance_rna_high
ENSG00000075539	FRYL	Artery_Aorta	discordance_rna_high
ENSG00000075539	FRYL	Artery_Aorta	discordance_rna_high
ENSG00000075539	FRYL	Artery_Aorta	discordance_rna_high
ENSG00000075568	TMEM131	Muscle_Skeletal	discordance_rna_high
ENSG00000075643	MOCOS	Adrenal_Gland	concordance
ENSG00000075643	MOCOS	Liver	concordance
ENSG00000075702	WDR62	Heart_Ventricle	discordance_rna_high
ENSG00000075702	WDR62	Testis	concordance
ENSG00000075711	DLG1	Brain_Cortex	discordance_prt_high
ENSG00000075711	DLG1	Brain_Cortex	discordance_prt_high
ENSG00000075785	RAB7A	Brain_Cerebellum	discordance_prt_high
ENSG00000075785	RAB7A	Brain_Cerebellum	discordance_prt_high
ENSG00000075785	RAB7A	Brain_Cortex	discordance_prt_high
ENSG00000075785	RAB7A	Brain_Cortex	discordance_prt_high
ENSG00000075884	ARHGAP15	Small_Intestine	discordance_prt_high
ENSG00000075884	ARHGAP15	Small_Intestine	discordance_prt_high
ENSG00000075884	ARHGAP15	Spleen	discordance_prt_high
ENSG00000075884	ARHGAP15	Spleen	discordance_prt_high
ENSG00000075914	EXOSC7	Adrenal_Gland	discordance_rna_high
ENSG00000075914	EXOSC7	Skin_Unexpo	discordance_rna_high
ENSG00000075945	KIFAP3	Brain_Cortex	discordance_prt_high
ENSG00000075975	MKRN2	Testis	discordance_rna_high
ENSG00000076003	MCM6	Esophagus_Mucosa	concordance
ENSG00000076003	MCM6	Testis	discordance_prt_high
ENSG00000076201	PTPN23	Brain_Cortex	discordance_prt_high
ENSG00000076242	MLH1	Heart_Atrial	discordance_rna_high
ENSG00000076242	MLH1	Heart_Ventricle	discordance_rna_high
ENSG00000076242	MLH1	Muscle_Skeletal	discordance_rna_high
ENSG00000076242	MLH1	Pituitary	discordance_rna_high
ENSG00000076242	MLH1	Testis	discordance_rna_high
ENSG00000076248	UNG	Adrenal_Gland	concordance
ENSG00000076248	UNG	Brain_Cortex	discordance_prt_high
ENSG00000076248	UNG	Liver	discordance_prt_high
ENSG00000076248	UNG	Minor_Salivary	discordance_prt_high
ENSG00000076248	UNG	Testis	discordance_prt_high
ENSG00000076258	FMO4	Liver	concordance
ENSG00000076258	FMO4	Liver	concordance
ENSG00000076258	FMO4	Liver	concordance
ENSG00000076356	PLXNA2	Brain_Cortex	discordance_prt_high
ENSG00000076356	PLXNA2	Brain_Cortex	discordance_prt_high
ENSG00000076662	ICAM3	Lung	concordance
ENSG00000076662	ICAM3	Small_Intestine	discordance_prt_high
ENSG00000076662	ICAM3	Spleen	concordance
ENSG00000076685	NT5C2	Esophagus_Mucosa	discordance_rna_high
ENSG00000076685	NT5C2	Esophagus_Mucosa	discordance_rna_high
ENSG00000076685	NT5C2	Esophagus_Mucosa	discordance_rna_high
ENSG00000076685	NT5C2	Muscle_Skeletal	discordance_rna_high
ENSG00000076685	NT5C2	Muscle_Skeletal	discordance_rna_high
ENSG00000076685	NT5C2	Muscle_Skeletal	discordance_rna_high
ENSG00000076706	MCAM	GE_junction	discordance_prt_high
ENSG00000076716	GPC4	Artery_Aorta	discordance_prt_high
ENSG00000076716	GPC4	Artery_Tibial	discordance_prt_high
ENSG00000076716	GPC4	Colon_Sigmoid	discordance_prt_high
ENSG00000076716	GPC4	GE_junction	discordance_prt_high
ENSG00000076716	GPC4	Esophagus_Muscle	discordance_prt_high
ENSG00000076826	CAMSAP3	Brain_Cortex	discordance_prt_high
ENSG00000076864	RAP1GAP	Brain_Cerebellum	discordance_prt_high
ENSG00000076864	RAP1GAP	Brain_Cerebellum	discordance_prt_high
ENSG00000076864	RAP1GAP	Brain_Cerebellum	discordance_prt_high
ENSG00000076864	RAP1GAP	Brain_Cerebellum	discordance_prt_high
ENSG00000076864	RAP1GAP	Brain_Cortex	discordance_prt_high
